,locus_tag,product,5GB1_vial_wLa_TR3,5GB1_vial_woLa_TR2
1376,MBURv2_60149,conserved membrane protein of unknown function,19.0,24.0
1377,MBURv2_60150,Transcriptional regulator,142.0,119.0
1378,MBURv2_60151,Hopanoid biosynthesis associated RND transporter like protein HpnN,29.0,22.0
1379,MBURv2_60152,Copper resistance protein CopC,38.0,29.0
1380,MBURv2_60153,Copper resistance D domain protein,22.0,18.0
1381,MBURv2_60154,"1-deoxyxylulose-5-phosphate synthase, thiamine-requiring, FAD-requiring",16.0,14.0
1382,MBURv2_60155,conserved protein of unknown function,177.0,163.0
1383,MBURv2_60156,conserved protein of unknown function,177.0,61.0
1384,MBURv2_60157,putative sulfur oxidation protein SoxY,105.0,41.0
1385,MBURv2_60158,Sulfur oxidation protein SoxZ,35.0,45.0
1386,MBURv2_60159,SoxA,44.0,36.0
1387,MBURv2_60160,Molybdopterin molybdenumtransferase,45.0,56.0
1388,MBURv2_60161,conserved membrane protein of unknown function,975.0,871.0
1389,MBURv2_60162,putative methylthiotransferase; cobalamin binding domain protein,358.0,361.0
1390,MBURv2_60163,conserved exported protein of unknown function,42.0,36.0
1391,MBURv2_60164,Delta(14)-sterol reductase,22.0,34.0
1392,MBURv2_60165,conserved protein of unknown function,73.0,48.0
1393,MBURv2_60166,conserved membrane protein of unknown function,140.0,133.0
1394,MBURv2_60167,conserved exported protein of unknown function,242.0,201.0
1395,MBURv2_60168,protein of unknown function,193.0,172.0
1396,MBURv2_60169,OmpA/MotB domain protein,126.0,111.0
1397,MBURv2_60170,protein of unknown function,0.0,0.0
1398,MBURv2_60171,NAD-reducing hydrogenase HoxS subunit alpha,302.0,278.0
1399,MBURv2_60172,"NADH:ubiquinone oxidoreductase, subunit G, iron-sulfur binding",439.0,478.0
1400,MBURv2_60173,NAD-reducing hydrogenase HoxS subunit delta,308.0,304.0
1401,MBURv2_60174,NAD-reducing hydrogenase HoxS subunit beta,388.0,387.0
1402,MBURv2_60175,protein of unknown function,426.0,371.0
1403,MBURv2_60176,conserved protein of unknown function,2141.0,1806.0
1404,MBURv2_60177,"Transcriptional antiterminator, Rof",62.0,92.0
1405,MBURv2_60178,"Cpn60 chaperonin GroEL, large subunit of GroESL",245.0,199.0
1406,MBURv2_60179,"Cpn10 chaperonin GroES, small subunit of GroESL",172.0,186.0
1407,MBURv2_60180,protein of unknown function,171.0,112.0
1408,MBURv2_60181,thiamin (thiazole moiety) biosynthesis protein,26.0,52.0
1409,MBURv2_60182,conserved protein of unknown function,103.0,112.0
1410,MBURv2_60183,"alanine racemase 1, PLP-binding, biosynthetic",84.0,73.0
1411,MBURv2_60184,replicative DNA helicase,93.0,73.0
1412,MBURv2_60185,protein of unknown function,254.0,227.0
1413,MBURv2_60186,Tryptophan--tRNA ligase,255.0,267.0
1414,MBURv2_60187,Type IV pilus assembly PilZ,326.0,316.0
1415,MBURv2_60188,"6-carboxy-5,6,7,8-tetrahydropterin synthase",278.0,244.0
1416,MBURv2_60189,conserved protein of unknown function,89.0,59.0
1417,MBURv2_60190,protein of unknown function,0.0,5.0
1418,MBURv2_60191,"Transcriptional regulator, TetR family",10.0,6.0
1419,MBURv2_60192,protein of unknown function,0.0,0.0
1420,MBURv2_60193,putative outer membrane efflux protein (OprM-family protein),17.0,6.0
1421,MBURv2_60194,"putative Efflux transporter, RND family, MFP subunit",33.0,34.0
1422,MBURv2_60195,Acriflavin resistance protein,11.0,11.0
1423,MBURv2_60196,conserved protein of unknown function,92.0,78.0
1424,MBURv2_60197,Peptidase S16 lon domain protein,132.0,131.0
1425,MBURv2_60198,conserved hypothetical protein; putative diguanylate cyclase/phosphodiesterase,85.0,110.0
1426,MBURv2_60199,conserved protein of unknown function,35.0,34.0
1427,MBURv2_60200,protein of unknown function,361.0,399.0
1428,MBURv2_60201,Response regulator receiver,102.0,123.0
1429,MBURv2_60202,putative Diguanylate cyclase,35.0,37.0
1430,MBURv2_60203,Uncharacterized 104.1 kDa protein in hypE 3'region,41.0,34.0
1431,MBURv2_60204,protein of unknown function,34.0,44.0
1432,MBURv2_60205,conserved protein of unknown function,65.0,70.0
1433,MBURv2_60206,Multi-sensor hybrid histidine kinase (Modular protein),80.0,71.0
1434,MBURv2_60207,Response regulator receiver modulated metal dependent phosphohydrolase,65.0,73.0
1435,MBURv2_60208,conserved protein of unknown function,38.0,60.0
1436,MBURv2_60209,8-amino-7-oxononanoate synthase,144.0,151.0
1437,MBURv2_60210,conserved protein of unknown function,3854.0,3324.0
1438,MBURv2_60211,"Cob(I)yrinic acid a,c-diamide adenosyltransferase",128.0,108.0
1439,MBURv2_60212,Alpha/beta hydrolase fold protein,47.0,55.0
1440,MBURv2_60213,Hydrogenase maturation protease,59.0,47.0
1441,MBURv2_60214,putative formamidase regulatory protein FmdB,135.0,173.0
1442,MBURv2_60215,Formamidase,5.0,10.0
1443,MBURv2_60216,"putative branched-chain amino acid transport protein (ABC superfamily, ATP_bind)",2.0,8.0
1444,MBURv2_60217,"putative branched-chain amino acid transport protein (ABC superfamily, atp_bind)",3.0,2.0
1445,MBURv2_60218,putative ABC transporter permease component; urea permease protein UrtC,0.0,1.0
1446,MBURv2_60219,putative ABC transporter permease component; short-chain amides/urea permease protein,5.0,0.0
1447,MBURv2_60220,"putative branched-chain amino acid transport protein (ABC superfamily, peri_bind)",38.0,17.0
1448,MBURv2_60221,putative two-component sensor kinase,3.0,6.0
1449,MBURv2_60222,putative two-component response regulator protein,10.0,9.0
1450,MBURv2_60223,CheB methylesterase,22.0,29.0
1451,MBURv2_60224,conserved protein of unknown function,81.0,85.0
1452,MBURv2_60225,conserved protein of unknown function,17.0,21.0
1453,MBURv2_60226,protein of unknown function,31.0,14.0
1454,MBURv2_60227,conserved protein of unknown function,54.0,26.0
1455,MBURv2_60228,putative two-component sensor kinase,7.0,10.0
1456,MBURv2_60229,protein of unknown function,10.0,30.0
1457,MBURv2_60230,"Two-component response regulator, LuxR family",13.0,14.0
1458,MBURv2_60231,"pyridine nucleotide transhydrogenase, alpha subunit",405.0,441.0
1459,MBURv2_60232,"pyridine nucleotide transhydrogenase, beta subunit",316.0,337.0
1460,MBURv2_60233,Response regulator receiver modulated metal dependent phosphohydrolase,63.0,74.0
1461,MBURv2_60234,putative esterase,72.0,71.0
1462,MBURv2_60235,putative extracellular solute-binding protein,69.0,50.0
1463,MBURv2_60236,putative extracellular solute-binding protein,50.0,47.0
1464,MBURv2_60237,putative Histidine kinase,36.0,34.0
1465,MBURv2_60238,Glycoside hydrolase family 57,592.0,544.0
1466,MBURv2_60239,conserved protein of unknown function,387.0,354.0
1467,MBURv2_60240,HaoB,277.0,335.0
1468,MBURv2_60241,Hydroxylamine oxidoreductase,628.0,650.0
1469,MBURv2_60242,putative Diguanylate cyclase,71.0,99.0
1470,MBURv2_60243,Response regulator rcp1,62.0,80.0
1471,MBURv2_60244,fumarate hydratase,72.0,87.0
1472,MBURv2_60245,conserved exported protein of unknown function,115.0,104.0
1473,MBURv2_60246,Ribosomal RNA large subunit methyltransferase G,129.0,125.0
1474,MBURv2_60247,"putative oxidoreductase, oxoglutarate-Fe(II)-dependent oxygenase domain",97.0,58.0
1475,MBURv2_60248,transposase (fragment),124.0,102.0
1476,MBURv2_60249,conserved protein of unknown function,515.0,448.0
1477,MBURv2_60250,"DNA polymerase, beta domain protein region (fragment)",298.0,349.0
1478,MBURv2_60251,putative thiolase; naringenin-chalcone synthase domain,268.0,242.0
1479,MBURv2_60252,conserved protein of unknown function,439.0,399.0
1480,MBURv2_60253,conserved protein of unknown function,331.0,369.0
1481,MBURv2_60254,conserved protein of unknown function,223.0,246.0
1482,MBURv2_60255,putative cytochrome c oxidase assembly factor,47.0,58.0
1483,MBURv2_60256,conserved membrane protein of unknown function,38.0,33.0
1484,MBURv2_60257,"Heme-copper quinol oxidase, subunit I",37.0,22.0
1485,MBURv2_60258,"Heme-copper quinol oxidase, subunit II",22.0,20.0
1486,MBURv2_60259,conserved membrane protein of unknown function,97.0,76.0
1487,MBURv2_60260,conserved membrane protein of unknown function,58.0,32.0
1488,MBURv2_60261,protein of unknown function,45.0,36.0
1489,MBURv2_60262,exported protein of unknown function,306.0,227.0
1490,MBURv2_60263,conserved exported protein of unknown function,211.0,166.0
1491,MBURv2_60264,conserved exported protein of unknown function,341.0,257.0
1492,MBURv2_60265,"putative type I restriction-modification system, restriction subunit",53.0,50.0
1493,MBURv2_60266,conserved protein of unknown function,162.0,166.0
1494,MBURv2_60267,conserved protein of unknown function,164.0,158.0
1495,MBURv2_60268,protein of unknown function,21.0,36.0
1496,MBURv2_60269,"putative type I restriction-modification system, methyltransferase subunit",53.0,49.0
1497,MBURv2_60270,"Acetyltransferase, gnat family",124.0,126.0
1498,MBURv2_60271,conserved protein of unknown function,200.0,220.0
1499,MBURv2_60272,conserved protein of unknown function,388.0,309.0
1500,MBURv2_60273,conserved protein of unknown function,487.0,510.0
1501,MBURv2_60274,putative antioxidant peroxiredoxin-related protein,39.0,49.0
1502,MBURv2_60275,transposase,6.0,10.0
1503,MBURv2_60276,conserved exported protein of unknown function,85.0,102.0
1504,MBURv2_60277,conserved protein of unknown function,57.0,62.0
1505,MBURv2_60278,conserved protein of unknown function,48.0,65.0
1506,MBURv2_60279,transposase (fragment),30.0,35.0
1507,MBURv2_60280,protein of unknown function,73.0,95.0
1508,MBURv2_60281,Retron-type reverse transcriptase (fragment),60.0,41.0
1509,MBURv2_60282,transposase,18.0,14.0
1510,MBURv2_60283,conserved protein of unknown function,37.0,73.0
1511,MBURv2_60284,conserved protein of unknown function,105.0,124.0
1512,MBURv2_60285,protein of unknown function,7.0,4.0
1513,MBURv2_60286,conserved protein of unknown function,13.0,5.0
1514,MBURv2_60287,transposase,8.0,1.0
1515,MBURv2_60288,conserved protein of unknown function,19.0,17.0
1516,MBURv2_60289,conserved protein of unknown function,39.0,64.0
1517,MBURv2_60290,conserved protein of unknown function,3.0,4.0
1518,MBURv2_60291,putative excisionase,56.0,76.0
1519,MBURv2_60292,conserved protein of unknown function,19.0,87.0
1520,MBURv2_60293,conserved protein of unknown function,34.0,41.0
1521,MBURv2_60294,protein of unknown function,7.0,33.0
1522,MBURv2_60295,protein of unknown function,13.0,34.0
1523,MBURv2_60296,putative Integrase family protein,33.0,47.0
1524,MBURv2_60297,conserved protein of unknown function,225.0,198.0
1525,MBURv2_60298,conserved protein of unknown function,117.0,167.0
1526,MBURv2_60299,Virulence-associated protein B,163.0,163.0
1527,MBURv2_60300,"Integrating conjugative element relaxase, PFGI-1 class",63.0,47.0
1528,MBURv2_60301,protein of unknown function,92.0,62.0
1529,MBURv2_60302,protein of unknown function,94.0,68.0
1530,MBURv2_60303,protein of unknown function,102.0,69.0
1531,MBURv2_60304,Diguanylate cyclase with PAS/PAC sensor,111.0,105.0
1532,MBURv2_60305,Cytosine deaminase (fragment),57.0,52.0
1533,MBURv2_60306,Integrase catalytic region,8.0,5.0
1534,MBURv2_60307,conserved protein of unknown function,0.0,0.0
1535,MBURv2_60308,Glyoxalase/bleomycin resistance protein/dioxygenase,137.0,116.0
1536,MBURv2_60309,Glutathione peroxidase,91.0,82.0
1537,MBURv2_60310,protein of unknown function,19.0,15.0
1538,MBURv2_60311,conserved protein of unknown function,9.0,10.0
1539,MBURv2_60312,conserved protein of unknown function,96.0,83.0
1540,MBURv2_60313,conserved protein of unknown function,55.0,47.0
1541,MBURv2_60314,conserved protein of unknown function,29.0,28.0
1542,MBURv2_60315,exported protein of unknown function,13.0,19.0
1543,MBURv2_60316,"DNA polymerase V, subunit D",21.0,13.0
1544,MBURv2_60317,"DNA polymerase V, subunit C",10.0,9.0
1545,MBURv2_60318,transposase,0.0,4.0
1546,MBURv2_60319,Integrase catalytic region,0.0,0.0
1547,MBURv2_60320,Integral membrane sensor signal transduction histidine kinase (fragment),51.0,42.0
1548,MBURv2_60321,putative Response regulator receiver protein,24.0,15.0
1549,MBURv2_60322,putative Cytochrome P450,24.0,29.0
1550,MBURv2_60323,putative TonB-dependent receptor plug,46.0,37.0
1551,MBURv2_60324,conserved protein of unknown function,7.0,6.0
1552,MBURv2_60325,pleiotropic regulatory protein for carbon source metabolism,1710.0,1505.0
1553,MBURv2_60326,aspartate kinase,396.0,340.0
1554,MBURv2_60327,alanyl-tRNA synthetase,214.0,181.0
1555,MBURv2_60328,Regulatory protein RecX,173.0,132.0
1556,MBURv2_60329,DNA strand exchange and recombination protein with protease and nuclease activity,137.0,148.0
1557,MBURv2_60330,conserved protein of unknown function,53.0,48.0
1558,MBURv2_60331,conserved protein of unknown function,0.0,0.0
1559,MBURv2_60332,Integrase catalytic region,0.0,3.0
1560,MBURv2_60333,conserved protein of unknown function,68.0,89.0
1561,MBURv2_60334,Lipid-A-disaccharide synthase,58.0,45.0
1562,MBURv2_60335,Pleiotropic regulatory protein,131.0,108.0
1563,MBURv2_60336,Oxidoreductase domain protein,130.0,119.0
1564,MBURv2_60337,putative phosphoketolase 1,239.0,261.0
1565,MBURv2_60338,Acetate kinase,76.0,79.0
1566,MBURv2_60339,protein of unknown function,180.0,187.0
1567,MBURv2_60340,Ketopantoate reductase ApbA/PanE domain protein,90.0,89.0
1568,MBURv2_60341,putative membrane protein,95.0,90.0
1569,MBURv2_60342,"Hydroxyacylglutathione hydrolase 3, mitochondrial",195.0,159.0
1570,MBURv2_60343,putative sucrose phosphorylase,59.0,56.0
1571,MBURv2_60344,conserved membrane protein of unknown function,91.0,67.0
1572,MBURv2_60345,"fructose-1,6-bisphosphatase",203.0,169.0
1573,MBURv2_60346,putative peroxiredoxin bcp,1200.0,960.0
1574,MBURv2_60347,Aminotransferase class I and II,65.0,42.0
1575,MBURv2_60348,"DNA-binding transcriptional regulator of rRNA transcription, DnaK suppressor protein",375.0,359.0
1576,MBURv2_60349,glutamyl-Q tRNA(Asp) synthetase,142.0,87.0
1577,MBURv2_60350,protein of unknown function,332.0,368.0
1578,MBURv2_60351,acetyl-CoA synthetase,120.0,123.0
1579,MBURv2_60352,"sulfate adenylyltransferase, subunit 2",344.0,282.0
1580,MBURv2_60353,S23 ribosomal protein,171.0,216.0
1581,MBURv2_60354,"ATP-sulfurylase, subunit 1",248.0,258.0
1582,MBURv2_60355,Diguanylate cyclase,74.0,64.0
1583,MBURv2_60356,protein of unknown function,62.0,69.0
1584,MBURv2_60357,chemotaxis regulator transmitting signal to flagellar motor component,558.0,509.0
1585,MBURv2_60358,fused chemotactic sensory histidine kinase in two-component regulatory system with CheB and CheY: sensory histidine kinase ; sig,199.0,163.0
1586,MBURv2_60359,purine-binding chemotaxis protein,80.0,104.0
1587,MBURv2_60360,Methyl-accepting chemotaxis sensory transducer with Pas/Pac sensor,219.0,187.0
1588,MBURv2_60361,purine-binding chemotaxis protein,145.0,161.0
1589,MBURv2_60362,conserved protein of unknown function,91.0,117.0
1590,MBURv2_60363,"chemotaxis regulator, protein-glutamate methyltransferase",102.0,72.0
1591,MBURv2_60364,putative chemoreceptor glutamine deamidase CheD,76.0,87.0
1592,MBURv2_60365,fused chemotaxis regulator ; protein-glutamate methylesterase in two-component regulatory system with CheA,99.0,78.0
1593,MBURv2_60366,Methyl-accepting chemotaxis sensory transducer,115.0,93.0
1594,MBURv2_60367,Stage II sporulation protein,66.0,106.0
1595,MBURv2_60368,conserved protein of unknown function,16.0,29.0
1596,MBURv2_60369,protein of unknown function,0.0,0.0
1597,MBURv2_60370,Methyl-accepting chemotaxis protein,85.0,99.0
1598,MBURv2_60371,Metallo-beta-lactamase family protein,114.0,97.0
1599,MBURv2_60372,Multi-sensor hybrid histidine kinase (Modular protein),45.0,35.0
1600,MBURv2_60373,putative Histidine kinase,38.0,34.0
1601,MBURv2_60374,Response regulator receiver modulated metal dependent phosphohydrolase,67.0,49.0
1602,MBURv2_60375,putative Two-component hybrid sensor and regulator,22.0,30.0
1603,MBURv2_60376,putative Histidine kinase,33.0,44.0
1604,MBURv2_60377,Response regulator receiver domain protein (CheY-like),132.0,94.0
1605,MBURv2_60378,Response regulator receiver modulated diguanylate cyclase,81.0,55.0
1606,MBURv2_60379,protein of unknown function,105.0,74.0
1607,MBURv2_60380,Copper-repressible polypeptide,545.0,1006.0
1608,MBURv2_60381,CorB,60.0,101.0
1609,MBURv2_60382,Polyphosphate kinase,47.0,50.0
1610,MBURv2_60383,Iron-containing alcohol dehydrogenase,85.0,97.0
1611,MBURv2_60384,Autoinducer 2-degrading protein LsrG,216.0,218.0
1612,MBURv2_60385,conserved membrane protein of unknown function,56.0,70.0
1613,MBURv2_60386,putative suppressor for copper-sensitivity D,26.0,37.0
1614,MBURv2_60387,conserved protein of unknown function,63.0,43.0
1615,MBURv2_60388,Group 2 truncated hemoglobin YjbI,14.0,21.0
1616,MBURv2_60389,Cysteine desulfurase,16.0,10.0
1617,MBURv2_60390,Peptidase M15A,18.0,12.0
1618,MBURv2_60391,conserved protein of unknown function,41.0,53.0
1619,MBURv2_60392,conserved protein of unknown function,76.0,126.0
1620,MBURv2_60393,conserved protein of unknown function,58.0,115.0
1621,MBURv2_60394,protein of unknown function,5.0,15.0
1622,MBURv2_60395,conserved protein of unknown function,57.0,91.0
1623,MBURv2_60396,conserved protein of unknown function,85.0,100.0
1624,MBURv2_60397,Curli production assembly/transport component CsgG,102.0,106.0
1625,MBURv2_60398,conserved protein of unknown function,63.0,73.0
1626,MBURv2_60399,conserved protein of unknown function,51.0,89.0
1627,MBURv2_60400,conserved protein of unknown function,85.0,102.0
1628,MBURv2_60401,protein of unknown function,34.0,35.0
1629,MBURv2_60402,protein of unknown function,56.0,71.0
1630,MBURv2_60403,conserved protein of unknown function,81.0,81.0
1631,MBURv2_60404,conserved protein of unknown function,586.0,340.0
1632,MBURv2_60405,conserved protein of unknown function,386.0,314.0
1633,MBURv2_60406,protein of unknown function,289.0,172.0
1634,MBURv2_60407,protein of unknown function,159.0,81.0
1635,MBURv2_60408,conserved protein of unknown function,36.0,8.0
1636,MBURv2_60409,protein of unknown function,10.0,12.0
1637,MBURv2_70001,Plasmid stabilization system,422.0,389.0
1638,MBURv2_70002,conserved protein of unknown function,298.0,299.0
1639,MBURv2_70003,protein of unknown function,224.0,146.0
1640,MBURv2_80001,conserved protein of unknown function,15.0,4.0
1641,MBURv2_80002,protein of unknown function,85.0,69.0
1642,MBURv2_80003,conserved protein of unknown function,26.0,24.0
1643,MBURv2_80004,protein of unknown function,29.0,24.0
